,model_run,model_error,timestep,runtime_yr,computational_time,ET,K_d,K_n,P,S,S_init,St,T,U,average_rch,day,downstream_length,dt,dx,final_topography_file,fixed_upstream_length,hour,infiltration_capacity,init_z,initial_relief,initial_topography_file,k_f,k_w,kyr,m,max_dt,max_rel_dz,min_abs_dz,min_rel_dz,n,n_initial_topo_segments,omega,phi,precip_return_time,precipitation_duration,recalculate_slope,relief_input_file,save_final_topography,save_initial_topography,specific_yield,total_runtime,upstream_aspect_ratio,upstream_length,use_relief_from_file,variable_dt,width,year,time_yr,n_streams,stream_density_str_per_km,erosion_rate_m_per_yr,incision_rate_m_per_yr,avg_watertable_depth_m,ratio_overland_flow_baseflow,ratio_overland_and_baseflow_erosion
35,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.002154434690031882,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,23.0,1.15,7.572156465939516e-06,0.00028483236279975595,2.4773745648069387,0.0025867341487813603,3.2625314435290766e-06
36,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.004641588833612777,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,15.0,0.75,5.2203019968976456e-06,0.00029822822331692836,2.687585769787922,0.0016391388099206263,1.504123407158561e-06
37,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.176938609719487e-06,0.00031196465788204,2.887370636497852,0.0012801235231217263,9.807203650807172e-07
38,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.021544346900318822,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,7.0,0.35,2.6990885205270417e-06,0.0003240900928657275,2.984956083868079,0.0007174769594960211,3.9294760901628563e-07
39,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.046415888336127774,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,6.0,0.3,2.2127876125193987e-06,0.0003307840966715023,3.176597426803847,0.0006166889952607527,3.1859677924910955e-07
40,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.1,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,4.0,0.2,1.5142446874456266e-06,0.0003363709676474269,3.2624516420497867,0.00041280420156363694,1.6415828324047318e-07
41,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-3.168808781402895e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.105774092348884e-06,0.00030368100885103225,2.8102115620355805,0.0013216126060744497,1.0397259752727978e-06
42,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-5.285891630542434e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.147952017708097e-06,0.00030840116026747993,2.862612883971744,0.0012949421275655546,1.001638293727351e-06
43,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-8.817398668489131e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.231746848629499e-06,0.0003182913457643388,2.948241394065007,0.001249709770168998,9.384654659985238e-07
44,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-1.4708307455613805e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.36054510329716e-06,0.00033301138683359974,3.0947380553651676,0.00118341385681821,8.493193311936593e-07
45,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-2.4534935568013023e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.5875405480424675e-06,0.0003593508585306421,3.338788902519949,0.0010860935796772517,7.259619798505088e-07
46,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-4.092673920117132e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.9654647869402795e-06,0.0004027627720107565,3.7557176759812565,0.0009520686859548782,5.716599970511474e-07
47,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.826991564732053e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,5.613055210622818e-06,0.00047797544077790946,4.459955830744323,0.0007792035677851049,4.027907489496648e-07
48,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-1.138810829658981e-11,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,11.0,0.55,6.573158046495868e-06,0.0006111878560776195,5.629960890822466,0.0005341874540465008,2.286518778298003e-07
49,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-1.8996509567233913e-11,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,9.0,0.45,7.742963878913023e-06,0.0008301691611024919,7.682603586493582,0.0003207959303804231,8.702640659734871e-08
50,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-3.168808781402895e-11,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,7.0,0.35,9.48633209584334e-06,0.0012055258978024637,11.223722821366088,0.00015532067493083135,2.220617856474987e-08
51,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,199.52623149688787,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,2.6566524268260133e-06,0.00020353467511915574,1.8535372592229629,0.0017838721726912371,2.5772272132481857e-06
52,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,324.422607917163,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,3.0958567781151495e-06,0.00023792466700960148,2.1907418785334114,0.0015868452948837087,1.88396236229675e-06
53,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,527.499706370262,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,3.540478341575944e-06,0.000266787556046572,2.4817965074153783,0.0014403169409836626,1.4284921161172325e-06
54,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,857.6958985908938,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,3.940366835903903e-06,0.00029547939316154246,2.718371623011474,0.001340782693022021,1.1560404957048888e-06
55,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1394.583249195745,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.236468834577999e-06,0.00031539983649061664,2.9288802024389042,0.0012666799812035496,9.417425389047885e-07
56,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,2267.543125870802,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.503690304801454e-06,0.0003304273966387594,3.1035393795805146,0.0012118630366703223,7.863971933098101e-07
57,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,3686.9450645195734,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.7396339163364975e-06,0.0003431304266864783,3.2458369909794373,0.001169792529922632,6.688712211845214e-07
58,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,5994.8425031894085,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,13.0,0.65,5.171557163622132e-06,0.00035198513808613907,3.389612673124682,0.0012398771392115445,6.702132107503349e-07
59,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,9747.402255566063,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,13.0,0.65,5.341232810080861e-06,0.00036117343726627777,3.485892189956848,0.0012115497903178465,5.831996746419603e-07
60,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,15848.93192461114,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,13.0,0.65,5.483734329861371e-06,0.0003693511825272255,3.5629026662858947,0.0011883564911986497,5.118943109879897e-07
61,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.1,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.147865019437099e-06,0.0003078743513560571,2.9033541730897086,0.0025241893185161852,3.937366709343372e-06
62,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.14444444444444446,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.124286637460785e-06,0.00030776333954811333,2.9039201774449643,0.0017592077219755818,1.8636612423942789e-06
63,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.18888888888888888,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.1662745502487105e-06,0.0003075801174713422,2.9031894890993755,0.001352776895876861,1.0808884052412855e-06
64,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.23333333333333334,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.133385473353439e-06,0.0003120257397975715,2.8882398942370955,0.00110423676939942,7.216633284164323e-07
65,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.2777777777777778,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.121501610313624e-06,0.00031177248662990964,2.888753925179373,0.0009345755756195974,5.101307516571258e-07
66,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.32222222222222224,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.120910936918421e-06,0.00031227171806837134,2.888243319084266,0.0008108922282790348,3.79664049046847e-07
67,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.3666666666666667,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.119203200448668e-06,0.00031227220720851065,2.8882849505957258,0.0007176378572698436,2.9431137738022685e-07
68,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.4111111111111111,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.1120392927197235e-06,0.00031125612176966666,2.889518932416212,0.0006454041037075423,2.3578699502881212e-07
69,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.4555555555555556,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.115373207695615e-06,0.00031184230167312284,2.8888330094097427,0.0005860850002659938,1.928044272378807e-07
70,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/default_topography_esurf_paper_revision.csv,False,False,0.5,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10042.609964181114,12.0,0.6,4.1118115291191555e-06,0.0003112855507321755,2.8895049328228524,0.0005381172581434378,1.6123739560703572e-07
